phase,previous_operation,frame_ms,cpu_ms,gpu_ms,gc_alloc_bytes,draw_calls
walking,0,1.5997,1.2190,0.0000,112,72
walking,0,1.6029,1.5005,0.0000,112,72
walking,0,1.6847,1.5836,0.0000,112,72
walking,0,2.4741,1.5992,0.0000,112,72
walking,0,1.3507,1.6054,0.0000,112,72
walking,0,1.5620,1.6834,0.0000,112,72
walking,0,1.6094,2.4758,0.0000,112,72
walking,0,2.1449,1.3480,0.0000,112,72
walking,0,1.5974,1.5630,0.0000,112,72
walking,0,19.3887,1.6089,0.0000,112,72
walking,0,2.2392,2.1470,0.0000,112,72
walking,0,1.2481,1.5958,0.0000,112,72
walking,0,1.5273,19.3978,0.0000,112,72
walking,0,1.5421,2.2315,0.0000,112,72
walking,0,1.6631,1.2458,0.0000,112,72
walking,0,1.6158,1.5289,0.0000,112,72
walking,0,1.2764,1.5428,0.0000,112,72
walking,0,1.6177,1.6626,0.0000,112,72
walking,0,1.2997,1.6329,0.0000,112,72
walking,0,1.6686,1.2567,0.0000,112,72
walking,0,1.4137,1.6190,0.0000,112,72
walking,0,1.5375,1.2998,0.0000,112,72
walking,0,1.6149,1.6685,0.0000,112,72
walking,0,1.1821,1.4135,0.0000,112,72
walking,0,2.1619,1.5383,0.0000,112,72
walking,0,1.6970,1.6153,0.0000,112,72
walking,0,1.9019,1.1805,0.0000,112,72
walking,0,2.3713,2.1636,0.0000,112,71
walking,0,2.5214,1.6956,0.0000,112,72
walking,0,2.3845,1.9029,0.0000,112,72
walking,0,2.9591,2.3713,0.0000,112,72
walking,0,1.9934,2.5210,0.0000,112,72
walking,0,2.8311,2.3859,0.0000,112,72
walking,0,2.4901,2.9579,0.0000,112,72
walking,0,2.1349,1.9922,0.0000,112,72
walking,0,3.0490,2.8328,0.0000,112,72
walking,0,1.9553,2.4887,0.0000,112,72
walking,0,2.5528,2.1353,0.0000,112,72
walking,0,2.1394,3.0504,0.0000,112,72
walking,0,2.4589,1.9542,0.0000,112,72
walking,0,1.8501,2.5530,0.0000,112,72
walking,0,2.6141,2.1388,0.0000,112,72
walking,0,2.3528,2.4589,0.0000,112,72
walking,0,2.2037,1.8503,0.0000,112,72
walking,0,2.1532,2.6145,0.0000,112,72
walking,0,1.8489,2.3515,0.0000,112,72
walking,0,2.3407,2.2043,0.0000,112,72
walking,0,2.7620,2.1534,0.0000,112,72
walking,0,7.9850,1.8477,0.0000,10780,72
walking,0,1.9786,2.3418,0.0000,112,275
walking,0,2.4306,2.7639,0.0000,112,271
walking,0,1.6793,7.9873,0.0000,112,271
walking,0,1.9325,1.9737,0.0000,112,271
walking,0,1.5815,2.4327,0.0000,112,271
walking,0,16.8633,1.6785,0.0000,112,271
walking,0,2.3527,1.9324,0.0000,112,271
walking,0,1.5403,1.5798,0.0000,112,269
walking,0,2.1495,16.9037,0.0000,112,131
walking,0,1.5460,2.3159,0.0000,112,409
walking,0,2.4332,1.5377,0.0000,112,272
walking,0,1.6923,2.1514,0.0000,112,272
walking,0,1.7143,1.5434,0.0000,112,271
walking,0,1.7980,2.4336,0.0000,112,270
walking,0,2.4521,1.6934,0.0000,112,272
walking,0,2.5977,1.7135,0.0000,112,272
walking,0,1.8846,1.7985,0.0000,112,272
walking,0,2.5321,2.4531,0.0000,112,272
walking,0,2.3382,2.5988,0.0000,112,272
walking,0,2.5701,1.8823,0.0000,112,272
walking,0,1.7903,2.5518,0.0000,112,272
walking,0,2.0292,2.3215,0.0000,112,269
walking,0,2.6415,2.5675,0.0000,112,268
walking,0,1.7457,1.7891,0.0000,112,269
walking,0,2.3665,2.0309,0.0000,112,267
walking,0,1.8873,2.6415,0.0000,112,269
walking,0,1.6542,1.7450,0.0000,112,264
walking,0,1.3174,2.3785,0.0000,112,268
walking,0,1.7409,1.8745,0.0000,112,268
walking,0,1.8431,1.6540,0.0000,112,269
walking,0,1.8332,1.3172,0.0000,112,269
walking,0,1.9277,1.7430,0.0000,112,268
walking,0,2.1518,1.8439,0.0000,112,268
walking,0,2.6765,1.8317,0.0000,112,269
walking,0,2.0555,1.9269,0.0000,112,269
walking,0,25.8293,2.1535,0.0000,112,269
walking,0,3.8483,2.6762,0.0000,112,269
walking,0,2.4675,2.0545,0.0000,112,268
walking,0,1.4930,25.8390,0.0000,112,268
walking,0,1.8898,3.8438,0.0000,112,268
walking,0,2.5598,2.4647,0.0000,112,268
walking,0,1.7688,1.4898,0.0000,112,268
walking,0,2.1012,1.8911,0.0000,112,268
walking,0,2.0371,2.5621,0.0000,112,268
walking,0,1.7146,1.7666,0.0000,112,267
walking,0,1.7645,2.1022,0.0000,112,268
walking,0,1.7472,2.0377,0.0000,112,267
walking,0,2.3711,1.7134,0.0000,112,268
walking,0,2.0718,1.7624,0.0000,112,267
walking,0,2.2505,1.7479,0.0000,112,267
walking,0,2.0178,2.3731,0.0000,112,268
walking,0,1.8865,2.0727,0.0000,112,267
walking,0,1.7304,2.2488,0.0000,112,267
walking,0,1.8805,2.0183,0.0000,112,268
walking,0,2.2980,1.8858,0.0000,112,267
walking,0,1.8265,1.7289,0.0000,112,267
walking,0,2.6488,1.8824,0.0000,112,266
walking,0,2.2211,2.2987,0.0000,112,268
walking,0,2.7306,1.8261,0.0000,112,267
walking,0,2.0215,2.6488,0.0000,112,267
walking,0,2.3729,2.2221,0.0000,112,267
walking,0,1.9512,2.7323,0.0000,112,267
walking,0,1.9480,2.0200,0.0000,112,267
walking,0,1.8400,2.3742,0.0000,112,267
walking,0,2.0931,1.9498,0.0000,112,267
walking,0,1.9075,1.9474,0.0000,112,266
walking,0,26.0181,1.8404,0.0000,112,266
walking,0,2.9586,2.0921,0.0000,112,267
walking,0,1.6231,1.9059,0.0000,112,266
walking,0,2.0265,26.0302,0.0000,112,267
walking,0,2.2650,2.9504,0.0000,112,267
walking,0,2.9101,1.6207,0.0000,112,267
walking,0,2.0612,2.0280,0.0000,112,267
walking,0,2.1177,2.2642,0.0000,112,267
walking,0,2.5204,2.9096,0.0000,112,267
walking,0,2.1185,2.0624,0.0000,112,268
walking,0,2.0676,2.1167,0.0000,112,268
walking,0,1.6184,2.5218,0.0000,112,268
walking,0,3.2823,2.1183,0.0000,112,268
walking,0,2.1263,2.0659,0.0000,112,268
walking,0,1.8025,1.6199,0.0000,112,268
walking,0,1.7450,3.2883,0.0000,112,268
walking,0,1.3561,2.1215,0.0000,112,268
walking,0,2.0602,1.7988,0.0000,112,265
walking,0,1.9026,1.7470,0.0000,112,268
walking,0,2.1581,1.3550,0.0000,112,267
walking,0,2.2489,2.0603,0.0000,112,268
walking,0,1.7053,1.9032,0.0000,112,264
walking,0,1.6259,2.1589,0.0000,112,262
walking,0,1.7978,2.2481,0.0000,112,256
walking,0,1.7829,1.7032,0.0000,112,262
walking,0,12.5071,1.6287,0.0000,38276,263
walking,0,3.1896,1.7972,0.0000,112,563
walking,0,3.4379,1.7832,0.0000,112,561
walking,0,3.1091,12.5156,0.0000,112,564
walking,0,3.5707,3.1826,0.0000,112,559
walking,0,2.8173,3.4399,0.0000,112,564
walking,0,3.6971,3.1080,0.0000,112,560
walking,0,2.5881,3.5701,0.0000,112,564
walking,0,2.9471,2.8170,0.0000,112,559
walking,0,2.0577,3.6990,0.0000,112,564
walking,0,20.9034,2.5850,0.0000,112,563
walking,0,3.4293,2.9500,0.0000,112,564
walking,0,1.8348,2.0553,0.0000,112,564
walking,0,2.8258,20.9120,0.0000,112,563
walking,0,3.4868,3.4209,0.0000,112,564
walking,0,3.0798,1.8337,0.0000,112,562
walking,0,3.1508,2.8261,0.0000,112,564
walking,0,2.8248,3.4884,0.0000,112,564
walking,0,2.6827,3.0784,0.0000,112,563
walking,0,2.1117,3.1512,0.0000,112,563
walking,0,2.7908,2.8246,0.0000,112,564
walking,0,3.5066,2.6821,0.0000,112,564
walking,0,2.7525,2.1114,0.0000,112,559
walking,0,2.4932,2.7914,0.0000,112,561
walking,0,2.5626,3.5069,0.0000,112,564
walking,0,3.0166,2.7527,0.0000,112,563
walking,0,1.7868,2.4919,0.0000,112,561
walking,0,4.0247,2.5642,0.0000,112,564
walking,0,3.0860,3.0182,0.0000,112,563
walking,0,3.3719,1.7833,0.0000,112,563
walking,0,2.5691,4.0282,0.0000,112,566
walking,0,1.7296,3.0849,0.0000,112,564
walking,0,3.3910,3.3713,0.0000,112,563
walking,0,3.4364,2.5681,0.0000,112,566
walking,0,2.8127,1.7289,0.0000,112,565
walking,0,2.7603,3.3952,0.0000,112,565
walking,0,2.3253,3.4327,0.0000,112,565
walking,0,2.2094,2.8148,0.0000,112,565
walking,0,2.7511,2.7583,0.0000,112,564
walking,0,4.4156,2.3254,0.0000,112,566
walking,0,3.1698,2.2088,0.0000,112,566
walking,0,2.9801,2.7527,0.0000,112,566
walking,0,2.7737,4.4217,0.0000,112,566
walking,0,1.7696,3.1642,0.0000,112,566
walking,0,2.8979,2.9806,0.0000,112,566
walking,0,2.8517,2.7720,0.0000,112,566
walking,0,2.8505,1.7701,0.0000,112,566
walking,0,4.2661,2.8988,0.0000,112,566
walking,0,3.4665,2.8503,0.0000,112,566
walking,0,2.7599,2.8502,0.0000,112,566
walking,0,1.9339,4.2668,0.0000,112,566
walking,0,2.6896,3.4752,0.0000,112,565
walking,0,2.7929,2.7511,0.0000,112,565
walking,0,3.4320,1.9330,0.0000,112,565
walking,0,2.8259,2.6927,0.0000,112,566
walking,0,3.6822,2.7906,0.0000,112,565
walking,0,2.7343,3.4335,0.0000,112,566
walking,0,3.2242,2.8259,0.0000,112,565
walking,0,1.9022,3.6803,0.0000,112,566
walking,0,2.5964,2.7345,0.0000,112,566
walking,0,3.4149,3.2232,0.0000,112,566
walking,0,3.1509,1.9027,0.0000,112,566
walking,0,3.4669,2.5971,0.0000,112,566
walking,0,2.6589,3.4176,0.0000,112,565
walking,0,1.9840,3.1507,0.0000,112,565
walking,0,2.7043,3.4669,0.0000,112,565
walking,0,2.9159,2.6565,0.0000,112,566
walking,0,3.9144,1.9827,0.0000,112,566
walking,0,3.1609,2.7048,0.0000,112,566
walking,0,2.6292,2.9178,0.0000,112,564
walking,0,2.0264,3.9188,0.0000,112,566
walking,0,3.1491,3.1553,0.0000,112,562
walking,0,4.2646,2.6291,0.0000,112,565
walking,0,2.6137,2.0242,0.0000,112,566
walking,0,3.3218,3.1517,0.0000,112,561
walking,0,2.0582,4.2657,0.0000,112,564
walking,0,2.9955,2.6111,0.0000,112,566
walking,0,2.8264,3.3245,0.0000,112,558
walking,0,2.7121,2.0551,0.0000,112,566
walking,0,4.0743,2.9990,0.0000,112,562
walking,0,2.8025,2.8261,0.0000,112,566
walking,0,2.7365,2.7102,0.0000,112,565
walking,0,3.1347,4.0779,0.0000,112,565
walking,0,3.5761,2.8151,0.0000,112,565
walking,0,3.1972,2.7203,0.0000,112,565
walking,0,3.1634,3.1364,0.0000,112,559
walking,0,1.9467,3.5792,0.0000,112,558
walking,0,2.6911,3.1949,0.0000,112,556
walking,0,2.5914,3.1624,0.0000,112,558
walking,0,4.2010,1.9441,0.0000,112,555
walking,0,2.6711,2.7237,0.0000,112,553
walking,0,2.1075,2.5597,0.0000,112,553
walking,0,2.9030,4.2038,0.0000,112,552
walking,0,3.0417,2.6687,0.0000,112,551
walking,0,4.3227,2.1073,0.0000,112,553
walking,0,3.6297,2.9041,0.0000,112,553
walking,0,3.1191,3.0426,0.0000,112,553
walking,0,3.5383,4.3236,0.0000,112,553
walking,0,3.3580,3.6286,0.0000,112,553
walking,0,3.7248,3.1187,0.0000,112,552
walking,0,3.6782,3.5438,0.0000,112,553
walking,0,3.7601,3.3552,0.0000,112,553
walking,0,2.1502,3.7257,0.0000,112,553
walking,0,3.1527,3.6765,0.0000,112,554
walking,0,5.1264,3.7612,0.0000,112,554
walking,0,4.1475,2.1477,0.0000,112,552
walking,0,3.7782,3.1543,0.0000,112,554
walking,0,4.3228,5.1377,0.0000,112,554
walking,0,4.6843,4.1411,0.0000,112,549
walking,0,4.3903,3.7776,0.0000,112,550
walking,0,4.5708,4.3211,0.0000,112,550
walking,0,4.6684,4.6896,0.0000,112,550
walking,0,4.6448,4.3873,0.0000,112,550
walking,0,4.3252,4.5723,0.0000,112,548
walking,0,2.9580,4.6730,0.0000,112,548
walking,0,4.9017,4.6399,0.0000,112,548
walking,0,4.2141,4.3249,0.0000,112,542
walking,0,3.3696,2.9901,0.0000,112,548
walking,0,3.2908,4.8673,0.0000,112,547
walking,0,3.1303,4.2114,0.0000,112,547
walking,0,3.7709,3.3670,0.0000,112,547
walking,0,3.6532,3.2923,0.0000,112,548
walking,0,3.8047,3.1292,0.0000,112,548
walking,0,3.4488,3.7719,0.0000,112,548
walking,0,3.8201,3.6532,0.0000,112,548
walking,0,3.0485,3.8047,0.0000,112,548
walking,0,3.1243,3.4473,0.0000,112,545
walking,0,3.2604,3.8218,0.0000,112,547
walking,0,2.8939,3.0466,0.0000,112,548
walking,0,3.3140,3.1252,0.0000,112,548
walking,0,3.9398,3.2585,0.0000,112,541
walking,0,3.1738,2.8956,0.0000,112,548
walking,0,2.0875,3.3165,0.0000,112,543
walking,0,4.0554,3.9384,0.0000,112,543
walking,0,5.2075,3.1714,0.0000,112,548
walking,0,4.1238,2.0892,0.0000,112,548
walking,0,3.6757,4.0582,0.0000,112,548
walking,0,3.6873,5.2121,0.0000,112,548
walking,0,3.4350,4.1230,0.0000,112,548
walking,0,2.7410,3.6725,0.0000,112,548
walking,0,2.8475,3.6839,0.0000,112,546
walking,0,2.8949,3.4330,0.0000,112,548
walking,0,3.0010,2.7526,0.0000,112,548
walking,0,2.9936,2.8363,0.0000,112,548
walking,0,3.2009,2.8944,0.0000,112,543
walking,0,3.5891,3.0099,0.0000,112,546
walking,0,3.0907,2.9873,0.0000,112,540
walking,0,3.1155,3.2006,0.0000,112,542
walking,0,3.4152,3.5904,0.0000,112,541
walking,0,3.1820,3.0902,0.0000,112,542
walking,0,3.8083,3.1165,0.0000,112,542
walking,0,3.3429,3.4134,0.0000,112,542
walking,0,3.1781,3.1838,0.0000,112,538
walking,0,3.1224,3.8129,0.0000,112,541
walking,0,3.0725,3.3392,0.0000,112,538
walking,0,3.2230,3.1755,0.0000,112,534
walking,0,2.7130,3.1226,0.0000,112,538
walking,0,3.0373,3.0715,0.0000,112,540
walking,0,3.2353,3.2232,0.0000,112,536
walking,0,2.6332,2.7113,0.0000,112,537
walking,0,2.9782,3.0390,0.0000,112,534
walking,0,3.0357,3.2340,0.0000,112,536
walking,0,2.7632,2.6303,0.0000,112,536
walking,0,2.8151,2.9819,0.0000,112,537
walking,0,26.0086,3.0349,0.0000,112,537
walking,0,3.4860,2.7628,0.0000,112,537
walking,0,3.3162,2.8152,0.0000,112,529
walking,0,3.0817,26.0548,0.0000,112,524
walking,0,2.6553,3.4413,0.0000,112,525
walking,0,2.8344,3.3172,0.0000,112,518
walking,0,3.5413,3.0793,0.0000,112,521
walking,0,3.1055,2.6557,0.0000,112,525
walking,0,2.9403,2.8335,0.0000,112,524
walking,0,2.7148,3.5450,0.0000,112,519
walking,0,3.3968,3.1051,0.0000,112,524
walking,0,2.9437,2.9376,0.0000,112,524
walking,0,3.0270,2.7152,0.0000,112,525
walking,0,2.9333,3.3973,0.0000,112,524
walking,0,3.4221,2.9445,0.0000,112,525
walking,0,3.4478,3.0253,0.0000,112,524
walking,0,3.3189,2.9350,0.0000,112,525
walking,0,2.7734,3.4215,0.0000,112,525
walking,0,3.0796,3.4501,0.0000,112,519
walking,0,2.8008,3.3176,0.0000,112,525
walking,0,2.6061,2.7700,0.0000,112,525
walking,0,2.1527,3.0822,0.0000,112,525
walking,0,23.8110,2.8003,0.0000,112,521
walking,0,3.6986,2.6033,0.0000,112,525
walking,0,3.2531,2.1634,0.0000,112,522
walking,0,2.9762,23.8095,0.0000,112,525
walking,0,2.6930,3.6931,0.0000,112,523
walking,0,3.3421,3.2529,0.0000,112,521
walking,0,3.0179,2.9747,0.0000,112,522
walking,0,3.1261,2.6925,0.0000,112,520
walking,0,3.0625,3.3443,0.0000,112,522
walking,0,2.9549,3.0165,0.0000,112,522
walking,0,3.3197,3.1270,0.0000,112,522
walking,0,2.6075,3.0626,0.0000,112,521
walking,0,2.2890,2.9537,0.0000,112,521
walking,0,2.6642,3.3208,0.0000,112,522
walking,0,3.4900,2.6047,0.0000,112,520
walking,0,2.6445,2.2893,0.0000,112,518
walking,0,2.5434,2.6666,0.0000,112,519
walking,0,3.3735,3.4886,0.0000,112,518
walking,0,2.8409,2.6451,0.0000,112,518
walking,0,3.0579,2.5424,0.0000,112,518
walking,0,2.7348,3.3758,0.0000,112,518
walking,0,2.9238,2.8398,0.0000,112,516
walking,0,3.0589,3.0580,0.0000,112,516
walking,0,2.9556,2.7348,0.0000,112,516
walking,0,2.9913,2.9227,0.0000,112,516
walking,0,2.0744,3.0589,0.0000,112,514
walking,0,2.9514,2.9563,0.0000,112,515
walking,0,2.9486,2.9894,0.0000,112,516
walking,0,3.8665,2.0744,0.0000,112,511
walking,0,2.4466,2.9523,0.0000,112,516
walking,0,1.7981,2.9506,0.0000,112,515
walking,0,3.4620,3.8649,0.0000,112,513
walking,0,3.5681,2.4464,0.0000,112,516
walking,0,3.5019,1.7965,0.0000,112,516
walking,0,2.5210,3.4661,0.0000,112,516
walking,0,1.7698,3.5657,0.0000,112,516
walking,0,3.2636,3.5036,0.0000,112,515
walking,0,3.7225,2.5195,0.0000,112,516
walking,0,2.6162,1.7672,0.0000,112,516
walking,0,3.3407,3.2662,0.0000,112,516
walking,0,3.0878,3.7224,0.0000,112,516
walking,0,1.9555,2.6159,0.0000,112,516
walking,0,2.6038,3.3427,0.0000,112,515
walking,0,3.0033,3.0876,0.0000,112,516
walking,0,4.1069,1.9538,0.0000,112,516
walking,0,3.7513,2.6093,0.0000,112,515
walking,0,2.8322,3.0003,0.0000,112,516
walking,0,1.9968,4.1080,0.0000,112,516
walking,0,2.7238,3.7523,0.0000,112,515
walking,0,3.2688,2.8275,0.0000,112,513
walking,0,4.4212,1.9965,0.0000,112,516
walking,0,3.5994,2.7256,0.0000,112,514
walking,0,2.9729,3.2694,0.0000,112,516
walking,0,3.0032,4.4194,0.0000,112,515
walking,0,1.9341,3.6003,0.0000,112,516
walking,0,2.6459,2.9717,0.0000,112,516
walking,0,2.6441,3.0042,0.0000,112,516
walking,0,3.7225,1.9331,0.0000,112,516
walking,0,2.6905,2.6458,0.0000,112,514
walking,0,3.1791,2.6427,0.0000,112,515
walking,0,3.0605,3.7246,0.0000,112,516
walking,0,3.3254,2.6893,0.0000,112,516
walking,0,2.1430,3.1799,0.0000,112,515
walking,0,2.6995,3.0615,0.0000,112,516
walking,0,4.3303,3.3256,0.0000,112,508
walking,0,3.2316,2.1409,0.0000,112,516
walking,0,3.4512,2.6992,0.0000,112,516
walking,0,2.8132,4.3374,0.0000,112,516
walking,0,1.9828,3.2294,0.0000,112,516
walking,0,2.9037,3.4485,0.0000,112,515
walking,0,2.7433,2.8127,0.0000,112,515
walking,0,2.9727,1.9802,0.0000,112,516
walking,0,2.8776,2.9045,0.0000,112,515
walking,0,2.7348,2.7446,0.0000,112,516
walking,0,2.7428,2.9738,0.0000,112,484
walking,0,3.1339,2.8772,0.0000,112,480
walking,0,2.9970,2.7368,0.0000,112,484
walking,0,3.8743,2.7403,0.0000,112,484
walking,0,2.7453,3.1337,0.0000,112,484
walking,0,2.0318,2.9985,0.0000,112,484
walking,0,4.0967,3.8733,0.0000,112,484
walking,0,3.8736,2.7454,0.0000,112,484
walking,0,2.7170,2.0310,0.0000,112,484
walking,0,2.0364,4.0976,0.0000,112,484
walking,0,3.2208,3.8741,0.0000,112,483
walking,0,4.6186,2.7143,0.0000,112,483
walking,0,3.0469,2.0371,0.0000,112,483
walking,0,1.9685,3.2234,0.0000,112,484
walking,0,2.8442,4.6246,0.0000,112,484
walking,0,3.2417,3.0415,0.0000,112,484
walking,0,3.2215,1.9665,0.0000,112,481
walking,0,3.6959,2.8449,0.0000,112,484
walking,0,2.7185,3.2416,0.0000,112,484
walking,0,2.7531,3.2231,0.0000,112,483
walking,0,2.1586,3.6963,0.0000,112,484
walking,0,2.9758,2.7139,0.0000,112,484
walking,0,4.4889,2.7543,0.0000,112,484
walking,0,3.3605,2.1586,0.0000,112,484
walking,0,3.0524,2.9778,0.0000,112,484
walking,0,3.0597,4.4927,0.0000,112,484
walking,0,3.8421,3.3647,0.0000,112,484
walking,0,3.7998,3.0458,0.0000,112,483
walking,0,3.7272,3.0587,0.0000,112,484
walking,0,3.2655,3.8458,0.0000,112,484
walking,0,3.1885,3.7959,0.0000,112,484
walking,0,3.7160,3.7282,0.0000,112,482
walking,0,3.4594,3.2659,0.0000,112,484
walking,0,3.1228,3.1902,0.0000,112,484
walking,0,2.8214,3.7145,0.0000,112,483
walking,0,2.2354,3.4596,0.0000,112,483
walking,0,2.7596,3.1210,0.0000,112,484
walking,0,4.0374,2.8205,0.0000,112,484
walking,0,2.8018,2.2334,0.0000,112,484
walking,0,2.6985,2.7609,0.0000,112,478
walking,0,2.9556,4.0383,0.0000,112,484
walking,0,2.0047,2.8008,0.0000,112,484
walking,0,3.1374,2.7000,0.0000,112,483
walking,0,3.8301,2.9544,0.0000,112,482
walking,0,2.7875,2.0038,0.0000,112,484
walking,0,1.9588,3.1406,0.0000,112,481
walking,0,2.7140,3.8292,0.0000,112,484
walking,0,3.2992,2.7862,0.0000,112,484
walking,0,3.9202,1.9555,0.0000,112,483
walking,0,3.5713,2.7186,0.0000,112,483
walking,0,3.0409,3.3003,0.0000,112,484
walking,0,3.5235,3.9203,0.0000,112,479
walking,0,2.7878,3.5708,0.0000,112,484
walking,0,3.1244,3.0396,0.0000,112,484
walking,0,3.0126,3.5241,0.0000,112,484
walking,0,3.9919,2.7881,0.0000,112,482
walking,0,3.3119,3.1254,0.0000,112,483
walking,0,3.5207,3.0215,0.0000,112,483
walking,0,2.5908,3.9856,0.0000,112,484
walking,0,4.6374,3.3099,0.0000,112,484
walking,0,3.3902,3.5214,0.0000,112,484
walking,0,2.0934,2.5888,0.0000,112,479
walking,0,3.1675,4.6378,0.0000,112,484
walking,0,4.6321,3.4013,0.0000,112,480
walking,0,3.2213,2.0810,0.0000,112,479
walking,0,3.7903,3.1676,0.0000,112,479
walking,0,3.0850,4.6726,0.0000,112,479
walking,0,3.3939,3.1804,0.0000,112,477
walking,0,3.0891,3.7951,0.0000,112,479
walking,0,3.2805,3.0820,0.0000,112,479
walking,0,2.4347,3.3937,0.0000,112,477
walking,0,2.8478,3.0872,0.0000,112,479
walking,0,4.2532,3.2834,0.0000,112,479
walking,0,3.4168,2.4322,0.0000,112,479
walking,0,2.4533,2.8516,0.0000,112,474
walking,0,4.0843,4.2551,0.0000,112,474
walking,0,3.4968,3.4135,0.0000,112,479
walking,0,3.1447,2.4520,0.0000,112,476
walking,0,3.0838,4.0858,0.0000,36,479
walking,0,3.4719,3.4965,0.0000,36,479
walking,0,3.2580,3.1436,0.0000,36,479
walking,0,2.8393,3.0851,0.0000,36,479
walking,0,3.7953,3.4693,0.0000,36,478
walking,0,3.1176,3.2596,0.0000,36,479
walking,0,3.0736,2.8365,0.0000,36,477
walking,0,3.4338,3.8004,0.0000,36,479
walking,0,3.8723,3.1162,0.0000,36,479
walking,0,3.2409,3.0721,0.0000,36,479
walking,0,3.4878,3.4370,0.0000,36,476
walking,0,2.6114,3.8734,0.0000,36,479
walking,0,2.9375,3.2384,0.0000,36,479
walking,0,4.6977,3.4881,0.0000,36,473
walking,0,3.3492,2.6092,0.0000,36,479
walking,0,2.1120,2.9383,0.0000,36,478
walking,0,2.9190,4.6976,0.0000,36,479
walking,0,3.0447,3.3499,0.0000,36,481
walking,0,3.1394,2.1094,0.0000,36,481
walking,0,4.9637,2.9218,0.0000,36,481
walking,0,4.0611,3.0563,0.0000,36,481
walking,0,3.9262,3.1252,0.0000,36,481
walking,0,3.6978,4.9670,0.0000,36,481
walking,0,2.1385,4.0612,0.0000,36,472
walking,0,3.4336,3.9248,0.0000,36,471
walking,0,4.5667,3.6970,0.0000,36,469
walking,0,3.7155,2.1389,0.0000,36,471
walking,0,3.6934,3.4337,0.0000,36,471
walking,0,3.2779,4.5695,0.0000,36,471
walking,0,2.0622,3.7160,0.0000,36,471
walking,0,3.2800,3.6903,0.0000,36,470
walking,0,4.2724,3.2760,0.0000,36,468
walking,0,3.1021,2.0622,0.0000,36,472
walking,0,2.9181,3.2800,0.0000,36,472
walking,0,2.6970,4.2717,0.0000,36,471
walking,0,2.2165,3.1033,0.0000,36,471
walking,0,2.9386,2.9204,0.0000,36,472
walking,0,2.7792,2.6916,0.0000,36,471
walking,0,2.8595,2.2186,0.0000,36,472
walking,0,3.6196,2.9378,0.0000,36,472
walking,0,3.5509,2.7796,0.0000,36,472
walking,0,2.9505,2.8603,0.0000,36,472
walking,0,2.3723,3.6218,0.0000,36,472
walking,0,3.7239,3.5502,0.0000,36,472
walking,0,3.6562,2.9472,0.0000,36,471
walking,0,4.2734,2.4023,0.0000,36,471
walking,0,3.0588,3.6957,0.0000,36,471
walking,0,2.0122,3.6598,0.0000,36,472
walking,0,3.1870,4.2706,0.0000,36,472
walking,0,3.2629,3.0587,0.0000,36,472
walking,0,3.0257,2.0085,0.0000,36,472
walking,0,2.7125,3.1898,0.0000,36,472
walking,0,3.8669,3.2625,0.0000,36,472
walking,0,3.4051,3.0252,0.0000,36,472
walking,0,3.1241,2.7139,0.0000,36,470
walking,0,1.8213,3.8695,0.0000,36,469
walking,0,3.1136,3.4043,0.0000,36,459
walking,0,4.0523,3.1197,0.0000,36,462
walking,0,2.8084,1.8211,0.0000,36,454
walking,0,1.8444,3.1166,0.0000,36,450
walking,0,3.1992,4.0523,0.0000,36,453
walking,0,3.1684,2.8074,0.0000,36,454
walking,0,4.2178,1.8424,0.0000,36,454
walking,0,4.1326,3.2339,0.0000,36,454
walking,0,3.9380,3.1371,0.0000,36,454
walking,0,3.0955,4.2248,0.0000,36,454
walking,0,3.2141,4.1299,0.0000,36,453
walking,0,3.5171,3.9356,0.0000,36,454
walking,0,3.0730,3.0928,0.0000,36,454
walking,0,2.1497,3.2154,0.0000,36,453
walking,0,3.5611,3.5222,0.0000,36,454
walking,0,3.9340,3.0675,0.0000,36,454
walking,0,3.3089,2.1463,0.0000,36,452
walking,0,2.2707,3.5662,0.0000,36,449
walking,0,2.9440,3.9348,0.0000,36,454
walking,0,4.0966,3.3072,0.0000,36,454
walking,0,2.9341,2.3083,0.0000,36,454
walking,0,2.1532,2.9055,0.0000,36,454
walking,0,2.9983,4.0975,0.0000,36,453
walking,0,3.6086,2.9368,0.0000,36,453
walking,0,2.9668,2.1489,0.0000,36,454
walking,0,3.9722,2.9981,0.0000,36,453
walking,0,3.1311,3.6095,0.0000,84,453
walking,0,2.0327,2.9660,0.0000,36,329
walking,0,2.9576,3.9748,0.0000,36,325
walking,0,3.1798,3.1284,0.0000,36,329
walking,0,3.3803,2.0310,0.0000,36,329
walking,0,3.1060,2.9620,0.0000,36,329
walking,0,3.5330,3.1777,0.0000,36,329
walking,0,3.4174,3.3836,0.0000,36,329
walking,0,4.4473,3.1052,0.0000,36,329
walking,0,2.7818,3.5319,0.0000,36,329
walking,0,2.6540,3.4171,0.0000,36,329
walking,0,3.2481,4.4469,0.0000,36,329
walking,0,2.8632,2.7807,0.0000,36,328
walking,0,3.0179,2.6548,0.0000,36,329
walking,0,2.7434,3.2466,0.0000,36,329
walking,0,2.8585,2.8640,0.0000,36,327
walking,0,2.8098,3.0175,0.0000,36,324
walking,0,2.7338,2.7423,0.0000,36,327
walking,0,2.9196,2.8606,0.0000,36,329
walking,0,2.8507,2.8082,0.0000,36,329
walking,0,3.1076,2.7356,0.0000,36,325
